0.48396	0.47369	0.55262	0.46834	0.50315	0.29054	0.37759	0.16306	0.18524	0.25685	0.11371	0.23528
0.49263	0.48301	0.56187	0.47807	0.51236	0.29758	0.38605	0.16868	0.18995	0.26241	0.11721	0.24254
0.50121	0.49261	0.57087	0.488	0.52141	0.3047	0.39471	0.17441	0.19468	0.26815	0.12075	0.24944
0.50961	0.50216	0.57986	0.4977	0.53036	0.31184	0.40342	0.1805	0.1994	0.27405	0.12421	0.25705
0.51831	0.512	0.58879	0.5074	0.53929	0.3189	0.41179	0.18667	0.20419	0.27979	0.12786	0.26378
0.52708	0.52145	0.59748	0.51731	0.54812	0.32602	0.4202	0.19286	0.20904	0.28528	0.13143	0.27091
0.53583	0.5308	0.60613	0.52681	0.55685	0.33322	0.42866	0.19932	0.21403	0.29079	0.13482	0.27742
0.54456	0.54014	0.61459	0.53629	0.56555	0.34037	0.43692	0.20591	0.21905	0.29646	0.13836	0.28442
0.55341	0.54939	0.62275	0.54593	0.57407	0.34757	0.44541	0.21279	0.22416	0.30203	0.14164	0.29084
0.56224	0.5589	0.63075	0.55499	0.58259	0.3548	0.45391	0.21942	0.2292	0.30718	0.14475	0.2981
0.57101	0.56882	0.63852	0.56397	0.59098	0.36194	0.462	0.22605	0.23404	0.31254	0.14789	0.30457
0.57997	0.57861	0.64605	0.57301	0.59907	0.3692	0.47016	0.23268	0.23877	0.31805	0.15086	0.31204
0.58881	0.58796	0.6536	0.5815	0.60703	0.37654	0.47805	0.23924	0.24328	0.32321	0.15389	0.31908
0.59742	0.59747	0.66092	0.59002	0.61491	0.38381	0.48595	0.24573	0.24766	0.32862	0.15707	0.32608
0.60613	0.60707	0.668	0.59864	0.62246	0.39105	0.494	0.25214	0.25188	0.33428	0.16057	0.33303
0.61448	0.61675	0.6751	0.60699	0.6299	0.39824	0.50178	0.25795	0.25614	0.34041	0.16471	0.33972
0.62257	0.62633	0.68216	0.61513	0.63718	0.40526	0.5095	0.26393	0.26029	0.34646	0.16871	0.34658
0.63073	0.63594	0.68895	0.6234	0.64401	0.41228	0.51729	0.26977	0.26451	0.35233	0.17271	0.35296
