4004	0.00134
4008	0.0014
4012	0.00145
4016	0.00153
4020	0.0016
4024	0.00169
4028	0.00175
4032	0.00181
4036	0.00188
4040	0.00195
4044	0.00204
4048	0.00212
4052	0.0022
4056	0.00228
4060	0.00236
4064	0.00248
4068	0.00258
4072	0.00271
4076	0.00284
4080	0.00297
4084	0.00311
4088	0.00326
4092	0.00342
4096	0.00358
4100	0.00374
4104	0.00392
4108	0.00418
4112	0.00445
4116	0.00473
4120	0.00509
4124	0.00546
4128	0.00583
4132	0.00622
4136	0.00659
4140	0.00699
4144	0.00744
4148	0.00787
4152	0.00836
4156	0.00888
4160	0.00943
4164	0.00998
4168	0.01055
4172	0.01112
4176	0.01172
4180	0.01235
4184	0.01302
4188	0.01375
4192	0.01463
4196	0.01553
4200	0.01643
4204	0.01745
4208	0.01854
4212	0.01972
4216	0.02101
4220	0.02226
4224	0.02349
4228	0.02473
4232	0.02607
4236	0.02747
4240	0.02893
4244	0.03045
4248	0.03196
4252	0.03364
4256	0.03541
4260	0.03735
4264	0.03939
4268	0.04151
4272	0.04392
4276	0.04652
4280	0.04906
4284	0.05184
4288	0.05457
4292	0.05733
4296	0.06005
4300	0.06276
4304	0.06547
4308	0.06832
4312	0.07116
4316	0.07397
4320	0.07692
4324	0.08
4328	0.08319
4332	0.08657
4336	0.08997
4340	0.09352
4344	0.09716
4348	0.10092
4352	0.10477
4356	0.10878
4360	0.11271
4364	0.11671
4368	0.12087
4372	0.12516
4376	0.12951
4380	0.13399
4384	0.13861
4388	0.14326
4392	0.14791
4396	0.15254
4400	0.15715
4404	0.16177
4408	0.16633
4412	0.17104
4416	0.17573
4420	0.18039
4424	0.18524
4428	0.18995
4432	0.19468
4436	0.1994
4440	0.20419
4444	0.20904
4448	0.21403
4452	0.21905
4456	0.22416
4460	0.2292
4464	0.23404
4468	0.23877
4472	0.24328
4476	0.24766
4480	0.25188
4484	0.25614
4488	0.26029
4492	0.26451
4496	0.26878
4500	0.27325
4504	0.27782
4508	0.28262
4512	0.28727
4516	0.29192
4520	0.29676
4524	0.30185
4528	0.30687
4532	0.31196
4536	0.31693
4540	0.32201
4544	0.32684
4548	0.33168
4552	0.33634
4556	0.34135
4560	0.34615
4564	0.351
4568	0.35576
4572	0.36047
4576	0.36526
4580	0.37044
4584	0.37546
4588	0.38043
4592	0.38581
4596	0.39132
4600	0.39686
4604	0.40244
4608	0.40799
4612	0.4134
4616	0.41871
4620	0.42401
4624	0.4295
4628	0.43494
4632	0.44063
4636	0.44623
4640	0.45216
4644	0.458
4648	0.46393
4652	0.46985
4656	0.47584
4660	0.48155
4664	0.48734
4668	0.49311
4672	0.49884
4676	0.50467
4680	0.51053
4684	0.51655
4688	0.52277
4692	0.52897
4696	0.53506
4700	0.54126
4704	0.54741
4708	0.55371
4712	0.56031
4716	0.56692
4720	0.57378
4724	0.58051
4728	0.58687
4732	0.59314
4736	0.59924
4740	0.6053
4744	0.61127
4748	0.6174
4752	0.62347
4756	0.62958
4760	0.63531
4764	0.64108
4768	0.64694
4772	0.65322
4776	0.65952
4780	0.66567
4784	0.67126
4788	0.67691
4792	0.68254
4796	0.68783
4800	0.69303
4804	0.69801
4808	0.70302
4812	0.70808
4816	0.71338
4820	0.71884
4824	0.72462
4828	0.73031
4832	0.73606
4836	0.74207
4840	0.74838
4844	0.75441
4848	0.76067
4852	0.76683
4856	0.77295
4860	0.77901
4864	0.78528
4868	0.79147
4872	0.79776
4876	0.80391
4880	0.8103
4884	0.81658
4888	0.8225
4892	0.82838
4896	0.83401
4900	0.83984
4904	0.84535
4908	0.85082
4912	0.85614
4916	0.86091
4920	0.86568
4924	0.87025
4928	0.87477
4932	0.87927
4936	0.88376
4940	0.88827
4944	0.89279
4948	0.89731
4952	0.90188
4956	0.90638
4960	0.91087
4964	0.91534
4968	0.91963
4972	0.92389
4976	0.92781
4980	0.93159
4984	0.93529
4988	0.93898
4992	0.9426
4996	0.94628
5000	0.94972
5004	0.953
5008	0.95655
5012	0.95991
5016	0.96314
5020	0.96622
5024	0.96907
5028	0.97154
5032	0.97376
5036	0.97571
5040	0.97703
5044	0.97783
5048	0.97834
5052	0.97841
5056	0.97838
5060	0.97825
5064	0.97807
5068	0.97737
5072	0.97667
5076	0.97593
5080	0.97524
5084	0.97415
5088	0.97276
5092	0.97135
5096	0.96975
5100	0.968
5104	0.96622
